Date,Open,High,Low,Close,Adj Close,Volume
2012-08-23,3.980000,3.980000,3.880000,3.900000,3.900000,24424500
2012-08-27,3.950000,3.950000,3.820000,3.850000,3.850000,13057600
2012-08-29,3.800000,3.840000,3.760000,3.770000,3.770000,10004700
2012-08-31,3.770000,3.780000,3.600000,3.720000,3.720000,23593500
2012-09-05,3.570000,3.630000,3.430000,3.510000,3.510000,34274300
2012-09-07,3.620000,3.620000,3.430000,3.450000,3.450000,31043300
2012-09-11,3.520000,3.770000,3.480000,3.750000,3.750000,33085500
2012-09-13,3.820000,3.940000,3.750000,3.920000,3.920000,38356300
2012-09-17,3.900000,4.020000,3.820000,4.010000,4.010000,42220500
2012-09-19,3.660000,3.710000,3.580000,3.660000,3.660000,31304000
2012-09-21,3.630000,3.680000,3.580000,3.600000,3.600000,20269300
2012-09-25,3.480000,3.500000,3.280000,3.280000,3.280000,29232200
2012-09-27,3.360000,3.500000,3.340000,3.430000,3.430000,19551200
2012-10-01,3.390000,3.410000,3.260000,3.280000,3.280000,25050500
2012-10-03,3.280000,3.290000,3.100000,3.120000,3.120000,27800700
2012-10-05,3.240000,3.280000,3.170000,3.220000,3.220000,11215000
2012-10-09,3.180000,3.260000,3.150000,3.250000,3.250000,19696500
2012-10-11,3.190000,3.240000,3.130000,3.200000,3.200000,18206700
2012-10-15,2.790000,2.830000,2.730000,2.750000,2.750000,26746100
2012-10-17,2.660000,2.800000,2.640000,2.770000,2.770000,32949000
2012-10-19,2.540000,2.620000,2.170000,2.180000,2.180000,110069000
2012-10-23,2.060000,2.210000,2.030000,2.140000,2.140000,33501900
2012-10-25,2.100000,2.150000,2.070000,2.120000,2.120000,21980400
2012-10-31,2.130000,2.140000,2.050000,2.050000,2.050000,17427600
2012-11-02,2.150000,2.150000,2.070000,2.100000,2.100000,20725300
2012-11-06,2.120000,2.140000,2.060000,2.070000,2.070000,24027100
2012-11-08,2.030000,2.060000,1.960000,1.980000,1.980000,35841500
2012-11-12,2.040000,2.060000,1.990000,1.990000,1.990000,15959100
2012-11-14,2.040000,2.050000,1.920000,1.930000,1.930000,40052600
2012-11-16,1.870000,1.900000,1.810000,1.860000,1.860000,23501300
2012-11-20,1.920000,1.920000,1.860000,1.880000,1.880000,11637300
2012-11-23,1.920000,1.970000,1.920000,1.950000,1.950000,8567500
2012-11-27,1.870000,1.890000,1.850000,1.880000,1.880000,22732800
2012-11-29,2.010000,2.120000,2.010000,2.040000,2.040000,42800100
2012-12-03,2.280000,2.460000,2.260000,2.360000,2.360000,70160800
2012-12-05,2.300000,2.320000,2.250000,2.290000,2.290000,20378800
2012-12-07,2.380000,2.390000,2.290000,2.360000,2.360000,34202800
2012-12-11,2.340000,2.360000,2.300000,2.330000,2.330000,14745400
2012-12-13,2.400000,2.440000,2.380000,2.410000,2.410000,25069800
2012-12-17,2.410000,2.460000,2.390000,2.460000,2.460000,15273300
2012-12-19,2.550000,2.570000,2.490000,2.520000,2.520000,20586800
2012-12-21,2.330000,2.590000,2.250000,2.590000,2.590000,40732900
2012-12-26,2.490000,2.530000,2.420000,2.430000,2.430000,12798000
2012-12-28,2.300000,2.360000,2.250000,2.280000,2.280000,26210200
2013-01-02,2.550000,2.570000,2.450000,2.530000,2.530000,27214800
2013-01-04,2.510000,2.590000,2.490000,2.590000,2.590000,22054200
2013-01-08,2.720000,2.760000,2.640000,2.670000,2.670000,29140800
2013-01-10,2.690000,2.700000,2.610000,2.620000,2.620000,19408800
2013-01-14,2.680000,2.700000,2.620000,2.640000,2.640000,17300300
2013-01-16,2.670000,2.760000,2.630000,2.720000,2.720000,31384700
2013-01-18,2.650000,2.680000,2.430000,2.460000,2.460000,41786200
2013-01-23,2.620000,2.750000,2.590000,2.730000,2.730000,69200500
2013-01-25,2.840000,2.930000,2.820000,2.850000,2.850000,33639700
2013-01-29,2.860000,2.860000,2.690000,2.740000,2.740000,20071100
2013-01-31,2.700000,2.710000,2.450000,2.600000,2.600000,27846400
2013-02-04,2.630000,2.640000,2.520000,2.520000,2.520000,15382300
2013-02-06,2.590000,2.640000,2.560000,2.600000,2.600000,8831000
2013-02-08,2.580000,2.600000,2.580000,2.590000,2.590000,5972800
2013-02-12,2.710000,2.780000,2.690000,2.770000,2.770000,13675500
2013-02-14,2.740000,2.750000,2.690000,2.750000,2.750000,13289000
2013-02-19,2.750000,2.820000,2.730000,2.820000,2.820000,19819200
2013-02-21,2.690000,2.690000,2.520000,2.600000,2.600000,30776300
2013-02-25,2.640000,2.650000,2.530000,2.530000,2.530000,16946200
2013-02-27,2.480000,2.550000,2.450000,2.530000,2.530000,10653100
2013-03-01,2.500000,2.510000,2.420000,2.420000,2.420000,19689400
2013-03-05,2.450000,2.470000,2.400000,2.430000,2.430000,13958900
2013-03-07,2.440000,2.570000,2.430000,2.550000,2.550000,21089800
2013-03-11,2.570000,2.600000,2.510000,2.590000,2.590000,13393400
2013-03-13,2.620000,2.630000,2.570000,2.600000,2.600000,7482100
2013-03-15,2.600000,2.620000,2.580000,2.600000,2.600000,15805100
2013-03-19,2.660000,2.700000,2.620000,2.670000,2.670000,19316200
2013-03-21,2.730000,2.750000,2.630000,2.640000,2.640000,17021600
2013-03-25,2.570000,2.600000,2.490000,2.510000,2.510000,11266100
2013-03-27,2.500000,2.620000,2.500000,2.550000,2.550000,5902600
2013-04-01,2.540000,2.570000,2.420000,2.440000,2.440000,14464800
2013-04-03,2.400000,2.410000,2.320000,2.320000,2.320000,14485800
2013-04-05,2.300000,2.310000,2.280000,2.290000,2.290000,13725000
2013-04-09,2.580000,2.630000,2.440000,2.630000,2.630000,33886600
2013-04-11,2.550000,2.570000,2.460000,2.520000,2.520000,12946700
2013-04-15,2.450000,2.470000,2.400000,2.400000,2.400000,11522300
2013-04-17,2.410000,2.470000,2.400000,2.400000,2.400000,14829200
2013-04-19,2.440000,2.500000,2.390000,2.470000,2.470000,25040200
2013-04-23,2.500000,2.550000,2.470000,2.530000,2.530000,14550400
2013-04-25,2.630000,2.720000,2.630000,2.680000,2.680000,20971000
2013-04-29,2.660000,2.700000,2.650000,2.680000,2.680000,11220000
2013-05-01,2.810000,3.280000,2.790000,3.220000,3.220000,88006700
2013-05-03,3.470000,3.800000,3.470000,3.600000,3.600000,87328700
2013-05-07,3.650000,3.670000,3.440000,3.540000,3.540000,35339500
2013-05-09,3.910000,3.990000,3.830000,3.860000,3.860000,47232300
2013-05-13,3.950000,4.220000,3.940000,4.170000,4.170000,54889400
2013-05-15,4.290000,4.420000,4.260000,4.380000,4.380000,39347300
2013-05-17,3.930000,4.100000,3.900000,4.070000,4.070000,33952700
2013-05-21,4.150000,4.200000,3.950000,4.020000,4.020000,36560500
2013-05-23,3.810000,4.050000,3.790000,4.010000,4.010000,33152600
2013-05-28,4.130000,4.150000,4.020000,4.050000,4.050000,19603800
2013-05-30,4.000000,4.060000,3.990000,4.040000,4.040000,15229500
2013-06-03,4.020000,4.030000,3.810000,3.960000,3.960000,23938100
2013-06-05,4.010000,4.030000,3.890000,3.910000,3.910000,15404600
2013-06-07,3.980000,3.990000,3.880000,3.910000,3.910000,12026500
2013-06-11,4.000000,4.110000,3.960000,3.960000,3.960000,20201200
2013-06-13,3.900000,3.960000,3.870000,3.950000,3.950000,14192300
2013-06-17,4.120000,4.140000,4.020000,4.050000,4.050000,31973300
2013-06-19,4.150000,4.180000,4.040000,4.070000,4.070000,24193500
2013-06-21,3.970000,4.040000,3.900000,4.000000,4.000000,32752000
2013-06-25,4.110000,4.150000,4.060000,4.150000,4.150000,26642400
2013-06-27,4.190000,4.190000,4.060000,4.080000,4.080000,17426100
2013-07-01,4.110000,4.130000,4.070000,4.100000,4.100000,10712200
2013-07-03,4.000000,4.070000,3.960000,4.060000,4.060000,11315900
2013-07-08,4.080000,4.090000,3.980000,4.000000,4.000000,16930900
2013-07-10,4.060000,4.060000,3.960000,3.980000,3.980000,19122800
2013-07-12,4.480000,4.500000,4.260000,4.320000,4.320000,50286600
2013-07-16,4.410000,4.490000,4.250000,4.430000,4.430000,39716700
2013-07-18,4.380000,4.650000,4.370000,4.640000,4.640000,70347000
2013-07-22,4.010000,4.010000,3.890000,3.900000,3.900000,50010900
2013-07-24,3.690000,3.750000,3.580000,3.630000,3.630000,50913500
2013-07-26,3.700000,3.830000,3.660000,3.820000,3.820000,42575800
2013-07-30,3.790000,3.850000,3.750000,3.820000,3.820000,19611600
2013-08-01,3.810000,3.870000,3.780000,3.810000,3.810000,22276700
2013-08-05,3.830000,3.840000,3.800000,3.820000,3.820000,11734100
2013-08-07,3.680000,3.700000,3.570000,3.690000,3.690000,27553200
2013-08-09,3.690000,3.700000,3.630000,3.650000,3.650000,13656300
2013-08-13,3.670000,3.710000,3.630000,3.690000,3.690000,12387400
2013-08-15,3.760000,3.840000,3.650000,3.690000,3.690000,28245900
2013-08-19,3.670000,3.680000,3.590000,3.600000,3.600000,14414700
2013-08-21,3.620000,3.680000,3.600000,3.610000,3.610000,13992800
2013-08-23,3.670000,3.740000,3.610000,3.650000,3.650000,22498900
2013-08-27,3.550000,3.550000,3.330000,3.390000,3.390000,51647100
2013-08-29,3.430000,3.480000,3.370000,3.380000,3.380000,13448100
2013-09-03,3.320000,3.350000,3.250000,3.270000,3.270000,15543600
2013-09-05,3.320000,3.490000,3.300000,3.410000,3.410000,23102100
2013-09-09,3.630000,3.720000,3.620000,3.690000,3.690000,23646200
2013-09-11,3.870000,3.890000,3.740000,3.820000,3.820000,24009100
2013-09-13,3.750000,3.870000,3.720000,3.830000,3.830000,25331400
2013-09-17,3.830000,3.900000,3.770000,3.850000,3.850000,25590700
2013-09-19,3.960000,4.000000,3.920000,3.950000,3.950000,24274700
2013-09-23,3.810000,3.870000,3.770000,3.790000,3.790000,20920500
2013-09-25,3.820000,3.940000,3.790000,3.910000,3.910000,23559200
2013-09-27,3.870000,3.910000,3.830000,3.860000,3.860000,11436100
2013-10-01,3.820000,3.940000,3.810000,3.860000,3.860000,26056400
2013-10-03,3.930000,3.940000,3.860000,3.900000,3.900000,25498500
2013-10-07,3.870000,3.910000,3.830000,3.860000,3.860000,16734000
2013-10-09,3.750000,3.750000,3.550000,3.650000,3.650000,36053700
2013-10-11,3.780000,3.850000,3.750000,3.830000,3.830000,17384600
2013-10-15,4.030000,4.100000,4.010000,4.020000,4.020000,52027500
2013-10-17,4.120000,4.130000,4.060000,4.090000,4.090000,45838000
2013-10-21,3.560000,3.560000,3.300000,3.370000,3.370000,68891000
2013-10-23,3.200000,3.250000,3.040000,3.140000,3.140000,65948000
2013-10-25,3.290000,3.390000,3.290000,3.340000,3.340000,43346300
2013-10-29,3.340000,3.370000,3.320000,3.330000,3.330000,15816500
2013-10-31,3.310000,3.350000,3.250000,3.340000,3.340000,18062700
2013-11-04,3.340000,3.380000,3.290000,3.320000,3.320000,16749400
2013-11-06,3.330000,3.350000,3.300000,3.320000,3.320000,15065300
2013-11-08,3.260000,3.290000,3.200000,3.270000,3.270000,12072000
2013-11-12,3.340000,3.450000,3.330000,3.440000,3.440000,20185800
2013-11-14,3.550000,3.570000,3.470000,3.520000,3.520000,15123200
2013-11-18,3.530000,3.540000,3.470000,3.470000,3.470000,13170900
2013-11-20,3.440000,3.460000,3.400000,3.420000,3.420000,9937400
2013-11-22,3.380000,3.390000,3.330000,3.340000,3.340000,11315300
2013-11-26,3.420000,3.480000,3.400000,3.450000,3.450000,16989300
2013-11-29,3.600000,3.680000,3.580000,3.640000,3.640000,15448400
2013-12-03,3.640000,3.710000,3.580000,3.620000,3.620000,23323200
2013-12-05,3.560000,3.650000,3.550000,3.640000,3.640000,14465700
2013-12-09,3.660000,3.700000,3.630000,3.630000,3.630000,10470700
2013-12-11,3.740000,3.770000,3.660000,3.680000,3.680000,13436700
2013-12-13,3.700000,3.720000,3.650000,3.690000,3.690000,9074200
2013-12-17,3.600000,3.670000,3.580000,3.650000,3.650000,14836400
2013-12-19,3.640000,3.680000,3.600000,3.650000,3.650000,10419000
2013-12-23,3.740000,3.780000,3.720000,3.750000,3.750000,14531000
2013-12-26,3.800000,3.850000,3.790000,3.800000,3.800000,9887600
2013-12-30,3.790000,3.880000,3.780000,3.850000,3.850000,17519300
2014-01-02,3.850000,3.980000,3.840000,3.950000,3.950000,20548400
2014-01-06,4.010000,4.180000,3.990000,4.130000,4.130000,42398300
2014-01-08,4.230000,4.260000,4.140000,4.180000,4.180000,30678700
2014-01-10,4.090000,4.200000,4.070000,4.170000,4.170000,20840800
2014-01-14,4.140000,4.300000,4.130000,4.300000,4.300000,42434800
2014-01-16,4.500000,4.510000,4.320000,4.380000,4.380000,46975600
2014-01-21,4.310000,4.340000,4.130000,4.170000,4.170000,58702900
2014-01-23,3.670000,3.680000,3.580000,3.620000,3.620000,29844700
2014-01-27,3.480000,3.490000,3.350000,3.410000,3.410000,31332300
2014-01-29,3.520000,3.560000,3.450000,3.480000,3.480000,21765000
2014-01-31,3.450000,3.470000,3.430000,3.430000,3.430000,13602100
2014-02-04,3.350000,3.430000,3.300000,3.370000,3.370000,22681000
2014-02-06,3.320000,3.460000,3.320000,3.410000,3.410000,16072900
2014-02-10,3.500000,3.640000,3.450000,3.630000,3.630000,21241100
2014-02-12,3.710000,3.730000,3.630000,3.690000,3.690000,18321300
2014-02-14,3.700000,3.720000,3.640000,3.690000,3.690000,12387900
2014-02-19,3.700000,3.740000,3.680000,3.720000,3.720000,14175500
2014-02-21,3.710000,3.750000,3.660000,3.690000,3.690000,13606800
2014-02-25,3.730000,3.740000,3.660000,3.690000,3.690000,9173500
2014-02-27,3.690000,3.770000,3.680000,3.710000,3.710000,18218000
2014-03-03,3.660000,3.700000,3.600000,3.670000,3.670000,19555800
2014-03-05,3.700000,3.730000,3.690000,3.710000,3.710000,10740200
2014-03-07,3.750000,4.020000,3.750000,3.950000,3.950000,55435800
2014-03-11,3.860000,4.010000,3.830000,3.850000,3.850000,34951400
2014-03-13,3.940000,3.990000,3.840000,3.860000,3.860000,19803000
2014-03-17,3.880000,3.910000,3.780000,3.800000,3.800000,20004100
2014-03-19,3.910000,4.000000,3.900000,3.980000,3.980000,28516900
2014-03-21,4.070000,4.140000,4.010000,4.040000,4.040000,23871200
2014-03-25,4.090000,4.120000,4.020000,4.050000,4.050000,14517000
2014-03-27,3.990000,4.070000,3.870000,3.910000,3.910000,24532000
2014-03-31,3.930000,4.020000,3.900000,4.010000,4.010000,15386000
2014-04-02,4.120000,4.120000,4.060000,4.060000,4.060000,14839500
2014-04-04,4.030000,4.110000,3.920000,4.010000,4.010000,23427000
2014-04-08,3.890000,4.000000,3.830000,3.990000,3.990000,17339100
2014-04-10,3.970000,4.010000,3.840000,3.850000,3.850000,21364300
2014-04-14,3.720000,3.780000,3.650000,3.710000,3.710000,22735100
2014-04-16,3.810000,3.830000,3.730000,3.760000,3.760000,18173300
2014-04-21,4.010000,4.200000,3.960000,4.120000,4.120000,102651500
2014-04-23,4.280000,4.300000,4.160000,4.250000,4.250000,29136300
2014-04-25,4.220000,4.260000,4.040000,4.050000,4.050000,37810200
2014-04-29,4.020000,4.030000,3.960000,4.030000,4.030000,14582900
2014-05-01,4.130000,4.240000,4.100000,4.200000,4.200000,37807300
2014-05-05,4.100000,4.140000,4.060000,4.090000,4.090000,9015400
2014-05-07,4.040000,4.040000,3.890000,3.970000,3.970000,22374700
2014-05-09,3.910000,3.930000,3.850000,3.870000,3.870000,15982900
2014-05-13,3.990000,4.090000,3.980000,4.030000,4.030000,11224000
2014-05-15,3.960000,3.980000,3.890000,3.960000,3.960000,18000900
2014-05-19,4.000000,4.100000,3.960000,4.090000,4.090000,18171000
2014-05-21,4.060000,4.100000,4.050000,4.100000,4.100000,13369500
2014-05-23,4.030000,4.060000,3.970000,4.020000,4.020000,9831100
2014-05-28,4.040000,4.060000,3.990000,4.000000,4.000000,12293800
2014-05-30,4.020000,4.030000,3.980000,4.000000,4.000000,10030600
2014-06-03,3.960000,3.980000,3.920000,3.940000,3.940000,10858800
2014-06-05,4.040000,4.090000,4.020000,4.080000,4.080000,13723800
2014-06-09,4.050000,4.100000,4.040000,4.070000,4.070000,7597200
2014-06-11,4.180000,4.300000,4.170000,4.290000,4.290000,20596200
2014-06-13,4.360000,4.390000,4.240000,4.280000,4.280000,17734600
2014-06-17,4.410000,4.500000,4.410000,4.470000,4.470000,19445000
2014-06-19,4.420000,4.450000,4.330000,4.360000,4.360000,10880500
2014-06-23,4.060000,4.080000,3.900000,4.010000,4.010000,49634100
2014-06-25,3.950000,4.000000,3.940000,3.960000,3.960000,13844700
2014-06-27,4.060000,4.110000,4.040000,4.110000,4.110000,16034600
2014-07-01,4.210000,4.260000,4.170000,4.220000,4.220000,29412600
2014-07-03,4.360000,4.400000,4.140000,4.240000,4.240000,22521700
2014-07-08,4.250000,4.300000,4.100000,4.220000,4.220000,41685800
2014-07-10,4.180000,4.360000,4.140000,4.290000,4.290000,39245000
2014-07-14,4.440000,4.650000,4.390000,4.640000,4.640000,73046000
2014-07-16,4.600000,4.770000,4.570000,4.660000,4.660000,61848100
2014-07-18,3.730000,3.840000,3.670000,3.830000,3.830000,137577700
2014-07-22,3.820000,3.860000,3.780000,3.800000,3.800000,34004800
2014-07-24,3.750000,3.800000,3.710000,3.730000,3.730000,27967600
2014-07-28,3.770000,3.780000,3.680000,3.730000,3.730000,31443400
2014-07-30,3.820000,3.880000,3.770000,3.820000,3.820000,42981200
2014-08-01,3.910000,4.010000,3.870000,3.970000,3.970000,33710000
2014-08-05,3.990000,4.110000,3.970000,4.080000,4.080000,40330600
2014-08-07,4.140000,4.200000,4.070000,4.100000,4.100000,32712300
2014-08-11,4.030000,4.190000,3.990000,4.140000,4.140000,29560500
2014-08-13,4.080000,4.150000,4.030000,4.110000,4.110000,30396800
2014-08-15,4.120000,4.140000,4.070000,4.130000,4.130000,33349200
2014-08-19,4.200000,4.300000,4.200000,4.270000,4.270000,23222100
2014-08-21,4.290000,4.290000,4.210000,4.240000,4.240000,11939800
2014-08-25,4.270000,4.270000,4.180000,4.180000,4.180000,8998200
2014-08-27,4.200000,4.210000,4.150000,4.160000,4.160000,7304400
2014-08-29,4.150000,4.190000,4.140000,4.170000,4.170000,7347200
2014-09-03,4.170000,4.230000,4.170000,4.190000,4.190000,9600600
2014-09-05,4.170000,4.190000,4.150000,4.150000,4.150000,6630200
2014-09-09,4.150000,4.160000,4.080000,4.080000,4.080000,8964800
2014-09-11,4.030000,4.080000,4.020000,4.080000,4.080000,8086800
2014-09-15,3.980000,4.020000,3.900000,3.910000,3.910000,18257000
2014-09-17,3.820000,3.880000,3.800000,3.820000,3.820000,24894600
2014-09-19,3.930000,3.940000,3.810000,3.810000,3.810000,23030000
2014-09-23,3.760000,3.790000,3.690000,3.690000,3.690000,16282500
2014-09-25,3.700000,3.720000,3.600000,3.630000,3.630000,17556500
2014-09-29,3.560000,3.660000,3.540000,3.550000,3.550000,26857600
2014-10-01,3.390000,3.420000,3.300000,3.350000,3.350000,33645900
2014-10-03,3.430000,3.460000,3.370000,3.400000,3.400000,16797000
2014-10-07,3.350000,3.380000,3.280000,3.280000,3.280000,17720600
2014-10-09,3.030000,3.200000,2.940000,2.950000,2.950000,69528900
2014-10-13,2.780000,2.850000,2.730000,2.740000,2.740000,38269400
2014-10-15,2.620000,2.710000,2.540000,2.610000,2.610000,36924600
2014-10-17,2.670000,2.860000,2.660000,2.720000,2.720000,75956600
2014-10-21,2.700000,2.780000,2.680000,2.770000,2.770000,24033800
2014-10-23,2.680000,2.710000,2.650000,2.690000,2.690000,23731000
2014-10-27,2.680000,2.710000,2.650000,2.660000,2.660000,13307500
2014-10-29,2.750000,2.810000,2.730000,2.770000,2.770000,15600900
2014-10-31,2.790000,2.830000,2.750000,2.800000,2.800000,14704800
2014-11-04,2.900000,2.910000,2.750000,2.830000,2.830000,12524300
2014-11-06,2.780000,2.800000,2.750000,2.760000,2.760000,8932900
2014-11-10,2.780000,2.810000,2.750000,2.760000,2.760000,12593100
2014-11-12,2.730000,2.750000,2.650000,2.710000,2.710000,15875400
2014-11-14,2.680000,2.700000,2.610000,2.610000,2.610000,12373000
2014-11-18,2.690000,2.730000,2.630000,2.650000,2.650000,14967800
2014-11-20,2.600000,2.720000,2.590000,2.690000,2.690000,15043900
2014-11-24,2.800000,2.850000,2.800000,2.830000,2.830000,12293900
2014-11-26,2.810000,2.840000,2.800000,2.840000,2.840000,10553500
2014-12-01,2.770000,2.790000,2.640000,2.670000,2.670000,16025100
2014-12-03,2.710000,2.820000,2.690000,2.740000,2.740000,18256500
2014-12-05,2.690000,2.700000,2.660000,2.660000,2.660000,9479300
2014-12-09,2.550000,2.590000,2.490000,2.590000,2.590000,22914800
2014-12-11,2.510000,2.540000,2.460000,2.490000,2.490000,10151600
2014-12-15,2.520000,2.600000,2.460000,2.470000,2.470000,19636400
2014-12-17,2.500000,2.570000,2.460000,2.550000,2.550000,12521300
2014-12-19,2.530000,2.570000,2.510000,2.570000,2.570000,14701500
2014-12-23,2.690000,2.720000,2.660000,2.670000,2.670000,8274400
2014-12-26,2.650000,2.690000,2.650000,2.650000,2.650000,4029600
2014-12-30,2.640000,2.700000,2.630000,2.630000,2.630000,7783700
2015-01-02,2.670000,2.670000,2.670000,2.670000,2.670000,10
2015-01-06,2.650000,2.660000,2.550000,2.630000,2.630000,13912500
2015-01-08,2.590000,2.650000,2.560000,2.610000,2.610000,11136600
2015-01-12,2.620000,2.640000,2.550000,2.630000,2.630000,9979600
2015-01-14,2.600000,2.660000,2.580000,2.630000,2.630000,9989900
2015-01-16,2.520000,2.530000,2.390000,2.390000,2.390000,30192400
2015-01-21,2.180000,2.450000,2.140000,2.450000,2.450000,46530800
2015-01-23,2.480000,2.500000,2.430000,2.450000,2.450000,11100700
2015-01-27,2.580000,2.840000,2.560000,2.700000,2.700000,51805800
2015-01-29,2.630000,2.690000,2.510000,2.610000,2.610000,17789200
2015-02-02,2.690000,2.750000,2.650000,2.670000,2.670000,25688700
2015-02-04,2.780000,2.920000,2.760000,2.850000,2.850000,34829300
2015-02-06,3.200000,3.210000,3.000000,3.030000,3.030000,38110700
2015-02-10,3.070000,3.100000,3.010000,3.040000,3.040000,13995100
2015-02-12,3.080000,3.150000,3.050000,3.120000,3.120000,12975000
2015-02-17,3.160000,3.170000,3.080000,3.110000,3.110000,8678100
2015-02-19,3.060000,3.080000,3.010000,3.060000,3.060000,6573600
2015-02-23,3.050000,3.100000,3.030000,3.060000,3.060000,6323500
2015-02-25,3.080000,3.140000,3.060000,3.100000,3.100000,6151300
2015-02-27,3.070000,3.120000,3.070000,3.110000,3.110000,7150200
2015-03-03,3.200000,3.230000,3.130000,3.140000,3.140000,8644000
2015-03-05,3.100000,3.100000,2.980000,2.980000,2.980000,11472300
2015-03-09,2.920000,2.980000,2.900000,2.930000,2.930000,12405900
2015-03-11,2.920000,2.950000,2.800000,2.840000,2.840000,11772800
2015-03-13,2.740000,2.780000,2.710000,2.750000,2.750000,8098100
2015-03-17,2.750000,2.800000,2.740000,2.770000,2.770000,7739900
2015-03-19,2.760000,2.780000,2.730000,2.740000,2.740000,8819400
2015-03-23,2.810000,2.850000,2.800000,2.840000,2.840000,7403800
2015-03-25,2.780000,2.790000,2.560000,2.630000,2.630000,26985300
2015-03-27,2.700000,2.800000,2.630000,2.720000,2.720000,16810200
2015-03-31,2.660000,2.700000,2.650000,2.680000,2.680000,7025000
2015-04-02,2.660000,2.700000,2.650000,2.690000,2.690000,7047600
2015-04-07,2.700000,2.740000,2.690000,2.700000,2.700000,5738100
2015-04-09,2.690000,2.750000,2.690000,2.720000,2.720000,7127600
2015-04-13,2.760000,2.800000,2.730000,2.780000,2.780000,8391500
2015-04-15,2.700000,2.740000,2.650000,2.700000,2.700000,15281400
2015-04-17,2.540000,2.580000,2.450000,2.580000,2.580000,53185300
2015-04-21,2.530000,2.530000,2.350000,2.350000,2.350000,31279400
2015-04-23,2.280000,2.360000,2.260000,2.330000,2.330000,15130400
2015-04-27,2.300000,2.360000,2.290000,2.340000,2.340000,13486900
2015-04-29,2.300000,2.330000,2.270000,2.280000,2.280000,11870200
2015-05-01,2.260000,2.310000,2.250000,2.310000,2.310000,11662800
2015-05-05,2.340000,2.340000,2.250000,2.280000,2.280000,12371600
2015-05-07,2.320000,2.320000,2.260000,2.320000,2.320000,15015600
2015-05-11,2.310000,2.350000,2.310000,2.320000,2.320000,10046900
2015-05-13,2.360000,2.380000,2.350000,2.370000,2.370000,7575900
2015-05-15,2.330000,2.380000,2.320000,2.320000,2.320000,8054800
2015-05-19,2.360000,2.370000,2.280000,2.280000,2.280000,9588400
2015-05-21,2.310000,2.350000,2.280000,2.280000,2.280000,7127700
2015-05-26,2.270000,2.280000,2.220000,2.220000,2.220000,10007800
2015-05-28,2.280000,2.330000,2.270000,2.270000,2.270000,12354600
2015-06-01,2.290000,2.300000,2.250000,2.250000,2.250000,6803700
2015-06-03,2.300000,2.320000,2.280000,2.280000,2.280000,8062300
2015-06-05,2.310000,2.340000,2.290000,2.330000,2.330000,7349700
2015-06-09,2.350000,2.360000,2.280000,2.290000,2.290000,12282700
2015-06-11,2.340000,2.350000,2.310000,2.320000,2.320000,7671000
2015-06-15,2.320000,2.350000,2.290000,2.320000,2.320000,8627800
2015-06-17,2.370000,2.540000,2.350000,2.470000,2.470000,27497900
2015-06-19,2.530000,2.590000,2.460000,2.580000,2.580000,25551700
2015-06-23,2.620000,2.640000,2.550000,2.610000,2.610000,17919600
2015-06-25,2.620000,2.660000,2.570000,2.580000,2.580000,18360200
2015-06-29,2.410000,2.420000,2.310000,2.340000,2.340000,22971500
2015-07-01,2.470000,2.480000,2.360000,2.420000,2.420000,19375000
2015-07-06,2.460000,2.540000,2.440000,2.470000,2.470000,20349400
2015-07-08,2.070000,2.070000,2.010000,2.010000,2.010000,15302900
2015-07-10,2.000000,2.030000,1.950000,1.960000,1.960000,17520800
2015-07-14,2.030000,2.060000,1.970000,2.050000,2.050000,15812300
2015-07-16,1.970000,2.000000,1.870000,1.870000,1.870000,20653300
2015-07-20,1.820000,1.840000,1.770000,1.800000,1.800000,12142400
2015-07-22,1.800000,1.810000,1.760000,1.790000,1.790000,16043400
2015-07-24,1.760000,1.770000,1.650000,1.670000,1.670000,16478400
2015-07-28,1.620000,1.770000,1.620000,1.770000,1.770000,14614600
2015-07-30,1.940000,1.990000,1.880000,1.930000,1.930000,15837400
2015-08-03,1.930000,2.200000,1.900000,2.200000,2.200000,26218200
2015-08-05,2.110000,2.210000,2.100000,2.160000,2.160000,13236000
2015-08-07,2.100000,2.140000,2.060000,2.090000,2.090000,7680800
2015-08-11,1.910000,1.930000,1.880000,1.900000,1.900000,7453700
2015-08-13,1.900000,1.910000,1.790000,1.790000,1.790000,7839700
2015-08-17,1.820000,1.880000,1.800000,1.800000,1.800000,9062400
2015-08-19,1.800000,1.810000,1.760000,1.800000,1.800000,7441200
2015-08-21,1.680000,1.800000,1.680000,1.780000,1.780000,12529500
2015-08-25,1.820000,1.820000,1.660000,1.660000,1.660000,12097700
2015-08-27,1.740000,1.840000,1.740000,1.780000,1.780000,11839300
2015-08-31,1.820000,1.870000,1.790000,1.810000,1.810000,6503500
2015-09-02,1.750000,1.770000,1.720000,1.770000,1.770000,6306100
2015-09-04,1.760000,1.840000,1.760000,1.820000,1.820000,6725300
2015-09-09,1.900000,1.970000,1.830000,1.850000,1.850000,12547100
2015-09-11,1.880000,2.140000,1.810000,2.010000,2.010000,31010300
2015-09-15,1.840000,1.870000,1.810000,1.860000,1.860000,6519400
2015-09-17,1.900000,1.940000,1.870000,1.890000,1.890000,5831600
2015-09-21,1.870000,1.900000,1.810000,1.810000,1.810000,5377800
2015-09-23,1.760000,1.780000,1.690000,1.700000,1.700000,9649200
